7580,188,945,2018-11-28,7580,2019-11-28
7581,395,60,2015-12-5,7581,2018-12-23
7582,138,44,2016-11-20,7582,2017-12-23
7583,406,85,2019-6-27,7583,2019-7-28
7584,469,38,2017-6-17,7584,2019-11-17
7585,87,6,2019-9-10,7585,2019-11-13
7592,375,17,2019-9-27,7592,2019-12-28
7598,146,2,2017-9-14,7598,2019-9-19
7600,43,2,2018-10-14,7600,2019-11-18
7601,440,7,2019-8-16,7601,2019-8-17
7602,350,111,2019-8-27,7602,2019-12-28
7603,411,17,2019-6-25,7603,2019-6-28
7604,238,24,2019-7-11,7604,2019-8-15
7605,90,47,2019-5-24,7605,2019-9-27
7607,228,43,2019-11-26,7607,2019-11-27
7608,293,80,2017-6-28,7608,2019-9-28
7609,363,39,2015-7-17,7609,2016-12-19
7611,75,18,2016-2-28,7611,2016-12-28
7612,201,187,2018-10-25,7612,2019-11-27
7613,189,4,2017-6-15,7613,2019-6-21
7614,376,4,2019-5-28,7614,2019-11-28
7620,36,79,2019-10-12,7620,2019-11-27
7623,151,3,2015-4-23,7623,2017-5-25
7625,159,20,2018-7-19,7625,2019-11-20
7628,102,46,2017-11-28,7628,2019-12-28
7629,278,46,2017-7-25,7629,2017-8-26
7630,242,117,2019-11-25,7630,2019-11-27
7631,205,15,2019-7-25,7631,2019-8-27
7633,6,76,2018-10-20,7633,2019-12-23
7635,253,39,2019-10-19,7635,2019-10-26
7636,500,7,2015-12-21,7636,2017-12-23
7638,419,15,2016-4-28,7638,2017-6-28
7641,10,49,2019-8-15,7641,2019-8-26
7642,324,1261,2018-4-28,7642,2019-6-28
7645,240,125,2016-11-28,7645,2017-12-28
7648,447,7,2019-10-27,7648,2019-11-27
7652,6,62,2018-9-16,7652,2019-11-16
7654,454,286,2018-3-19,7654,2018-5-25
7657,369,7,2017-10-26,7657,2018-10-27
7660,239,17,2019-9-25,7660,2019-11-28
7661,148,5,2018-8-24,7661,2018-10-27
7662,162,25,2018-11-26,7662,2019-11-27
7663,116,8,2017-10-28,7663,2018-12-28
7664,484,26,2017-10-25,7664,2018-11-27
7665,99,13,2018-9-18,7665,2019-9-20
7666,314,10,2016-12-19,7666,2018-12-27
7667,181,21,2019-11-26,7667,2019-11-27
7668,348,22,2016-11-25,7668,2016-12-25
7669,160,17,2018-11-27,7669,2018-11-28
7670,7,589,2019-3-26,7670,2019-6-26
7671,318,29,2019-12-10,7671,2019-12-12
7677,73,2,2019-6-28,7677,2019-12-28
7681,160,1,2017-12-15,7681,2017-12-22
7688,460,8,2016-8-27,7688,2019-8-28
7691,320,220,2019-4-13,7691,2019-12-28
7694,209,46,2014-12-10,7694,2018-12-28
7696,418,67,2019-12-27,7696,2019-12-27
7697,316,123,2019-7-17,7697,2019-7-24
7703,122,5,2017-6-16,7703,2019-12-16
7704,290,33,2018-12-28,7704,2019-12-28
7709,462,2,2017-12-10,7709,2017-12-12
7710,408,10,2019-9-19,7710,2019-11-25
7712,377,582,2019-11-12,7712,2019-11-27
7713,191,3,2019-12-21,7713,2019-12-21
7714,135,180,2019-11-17,7714,2019-12-22
7715,472,23,2019-9-20,7715,2019-12-23
7716,423,412,2017-9-27,7716,2017-9-28
7717,345,5,2014-9-16,7717,2019-11-28
7719,500,44,2019-8-28,7719,2019-11-28
7720,465,1,2019-10-10,7720,2019-10-13
7723,48,47,2019-7-24,7723,2019-11-24
7724,85,7,2017-9-19,7724,2018-12-25
7725,271,17,2019-10-24,7725,2019-12-24
7726,3,26,2017-12-16,7726,2019-12-23
7727,373,57,2015-6-26,7727,2019-11-26
7728,246,46,2015-9-27,7728,2016-10-28
7731,160,1,2019-9-28,7731,2019-10-28
7733,408,4,2018-9-15,7733,2019-12-26
7734,112,1,2017-10-25,7734,2017-10-27
7735,389,6,2019-12-21,7735,2019-12-24
7736,341,42,2017-11-23,7736,2019-11-26
7737,200,144,2019-12-20,7737,2019-12-22
7738,243,3,2019-10-26,7738,2019-11-26
7739,240,3,2017-10-28,7739,2017-12-28
7742,286,39,2017-8-10,7742,2017-9-25
7743,128,36,2017-12-27,7743,2017-12-27
7745,117,38,2019-8-23,7745,2019-12-23
7748,423,103,2018-5-28,7748,2018-11-28
7749,277,39,2016-11-17,7749,2019-11-22
7751,281,89,2019-12-16,7751,2019-12-24
7752,358,14,2015-12-13,7752,2016-12-15
7753,221,5,2019-6-22,7753,2019-7-28
7754,215,58,2018-7-28,7754,2018-9-28
7756,43,35,2019-12-26,7756,2019-12-26
7759,338,19,2017-11-21,7759,2019-12-25
7761,416,58,2016-6-24,7761,2016-6-28
7769,149,8,2019-11-19,7769,2019-11-21
7771,310,100,2018-9-28,7771,2018-9-28
7772,387,50,2017-12-2,7772,2018-12-12
7773,86,6,2019-10-24,7773,2019-11-26
7774,456,3,2017-9-26,7774,2017-11-26
7776,309,119,2018-10-10,7776,2018-11-17
7777,227,45,2019-9-23,7777,2019-12-27
7779,437,108,2018-9-25,7779,2019-12-27
7782,266,18,2015-9-26,7782,2018-12-26
7783,272,35,2019-12-26,7783,2019-12-26
7787,9,32,2018-12-27,7787,2019-12-28
7789,457,65,2017-12-19,7789,2017-12-26
7790,239,22,2017-12-20,7790,2017-12-21
7792,409,1,2019-9-27,7792,2019-10-28
7793,308,132,2018-9-27,7793,2019-9-27
7795,141,33,2015-8-24,7795,2015-10-24
7798,157,16,2016-8-28,7798,2018-12-28
7800,217,2,2019-2-12,7800,2019-4-21
7801,41,47,2019-11-20,7801,2019-12-25
7804,42,1,2019-6-18,7804,2019-7-21
7805,300,12,2017-12-8,7805,2019-12-22
7806,377,101,2019-11-6,7806,2019-12-19
7807,112,92,2017-11-28,7807,2018-12-28
7810,244,32,2017-12-14,7810,2017-12-15
7814,298,19,2018-7-26,7814,2018-9-28
7818,208,7,2018-10-28,7818,2019-11-28
7821,177,802,2019-6-28,7821,2019-11-28
7822,191,2,2018-12-20,7822,2018-12-21
7823,290,109,2019-10-28,7823,2019-10-28
7824,121,31,2019-12-21,7824,2019-12-27
7826,212,237,2016-12-28,7826,2019-12-28
7833,111,1,2019-10-6,7833,2019-12-17
7834,475,84,2019-8-22,7834,2019-9-26
7835,3,16,2018-12-24,7835,2018-12-25
7836,219,160,2018-11-22,7836,2018-12-28
7841,364,17,2019-7-26,7841,2019-9-26
7842,307,228,2016-12-20,7842,2017-12-26
7843,498,1,2015-11-19,7843,2016-12-24
7844,340,524,2019-9-27,7844,2019-11-28
7845,476,11,2017-3-19,7845,2019-3-20
7846,144,21,2019-12-2,7846,2019-12-8
7847,418,24,2019-10-13,7847,2019-12-22
7849,457,138,2019-11-20,7849,2019-12-20
7850,230,3,2019-2-24,7850,2019-4-28
7852,185,122,2018-6-23,7852,2018-6-27
7855,461,59,2019-12-10,7855,2019-12-15
7859,292,17,2019-12-27,7859,2019-12-27
7862,17,4,2018-11-24,7862,2019-11-28
7863,338,107,2019-8-24,7863,2019-8-27
7864,213,1,2019-10-25,7864,2019-11-28
7866,190,3,2017-8-19,7866,2018-11-22
7867,492,68,2018-12-20,7867,2018-12-27
7868,25,51,2015-12-28,7868,2017-12-28
7870,372,5,2018-11-13,7870,2018-11-17
7871,170,69,2018-8-28,7871,2019-12-28
7872,389,22,2017-2-11,7872,2018-3-20
7874,293,334,2019-12-19,7874,2019-12-20
7876,327,33,2015-7-19,7876,2019-11-19
7879,190,3,2019-8-27,7879,2019-9-28
7881,218,36,2017-10-23,7881,2018-10-28
7882,360,6,2016-10-23,7882,2018-11-28
7884,488,15,2018-8-24,7884,2018-11-24
7887,142,24,2016-7-5,7887,2016-8-12
7889,115,14,2017-8-24,7889,2018-10-24
7892,76,51,2019-10-25,7892,2019-12-26
7893,341,9,2019-8-27,7893,2019-11-28
7895,361,23,2017-12-17,7895,2018-12-19
7898,12,2,2019-7-28,7898,2019-7-28
7900,274,29,2015-9-18,7900,2019-11-28
7901,249,246,2018-10-8,7901,2018-11-13
7905,443,9,2015-11-28,7905,2019-12-28
7906,353,93,2019-12-14,7906,2019-12-18
7909,187,1,2019-11-19,7909,2019-12-23
7910,198,21,2018-10-19,7910,2019-11-19
7911,29,5,2019-8-27,7911,2019-10-27
7915,117,61,2015-11-27,7915,2019-11-27
7916,132,10,2018-11-16,7916,2019-11-27
7918,231,19,2018-12-24,7918,2019-12-25
7920,124,5,2019-9-7,7920,2019-10-7
7921,443,44,2018-11-28,7921,2019-11-28
7923,147,133,2019-12-28,7923,2019-12-28
7925,429,635,2019-8-27,7925,2019-8-28
7927,373,32,2019-12-24,7927,2019-12-24
7928,487,55,2016-7-20,7928,2018-7-26
7931,185,28,2019-11-9,7931,2019-11-12
7932,276,17,2019-5-23,7932,2019-12-24
7938,15,97,2015-11-15,7938,2018-12-20
7941,52,49,2019-10-10,7941,2019-11-16
7942,161,61,2019-11-10,7942,2019-11-12
7943,475,10,2018-12-24,7943,2019-12-28
7946,492,595,2018-10-22,7946,2018-11-25
7950,125,72,2014-12-28,7950,2016-12-28
7951,279,519,2017-8-28,7951,2019-11-28
7952,292,201,2019-10-23,7952,2019-11-24
7954,9,5,2018-8-28,7954,2018-10-28
7956,391,65,2017-6-24,7956,2017-8-24
7958,254,10,2016-8-20,7958,2019-12-27
7962,214,4,2019-4-28,7962,2019-12-28
7963,123,67,2019-6-27,7963,2019-11-27
7965,310,9,2016-12-17,7965,2018-12-22
7966,64,4,2019-10-21,7966,2019-12-28
7967,230,46,2016-12-4,7967,2019-12-13
7969,487,53,2019-12-28,7969,2019-12-28
7970,390,1,2015-12-28,7970,2016-12-28
7971,12,2,2019-10-28,7971,2019-11-28
7972,366,3,2017-9-8,7972,2019-9-13
7973,341,20,2019-12-27,7973,2019-12-27
7974,135,299,2019-11-27,7974,2019-11-28
7976,268,150,2019-8-28,7976,2019-12-28
7977,368,4,2018-12-16,7977,2018-12-23
7978,351,2,2018-9-21,7978,2018-12-28
7980,281,197,2019-11-19,7980,2019-12-25
7981,346,186,2017-3-16,7981,2018-9-16
7982,100,319,2019-8-27,7982,2019-12-28
7985,492,229,2018-12-27,7985,2019-12-28
7986,191,7,2016-6-21,7986,2016-10-24
7989,73,49,2019-9-28,7989,2019-11-28
7991,376,121,2018-12-16,7991,2018-12-22
7992,406,56,2019-10-9,7992,2019-11-24
7995,446,10,2017-8-27,7995,2018-11-28
7996,277,175,2017-12-27,7996,2019-12-27
7998,196,1,2019-9-25,7998,2019-11-28
7999,397,3,2019-12-28,7999,2019-12-28
8000,210,1,2016-9-23,8000,2019-9-27
8001,75,7,2016-10-22,8001,2017-12-22
8002,309,280,2018-11-23,8002,2019-12-27
8003,105,15,2017-11-21,8003,2017-11-25
8004,365,84,2019-7-9,8004,2019-8-28
8005,370,11,2019-3-28,8005,2019-8-28
8007,143,7,2019-8-18,8007,2019-12-21
8008,248,4,2019-9-28,8008,2019-11-28
8012,49,52,2017-10-17,8012,2018-12-27
8014,266,271,2015-9-27,8014,2017-11-27
8016,205,20,2019-9-10,8016,2019-12-12
8017,403,131,2016-5-20,8017,2016-8-23
8019,314,40,2016-11-28,8019,2018-12-28
8021,390,17,2016-8-25,8021,2019-9-26
8026,241,47,2019-12-28,8026,2019-12-28
8028,88,55,2017-2-12,8028,2018-3-18
8035,351,18,2016-12-7,8035,2018-12-7
8036,121,71,2018-12-24,8036,2019-12-25
8037,307,161,2015-11-20,8037,2017-11-21
8041,489,34,2018-3-11,8041,2019-3-13
8042,428,117,2019-6-21,8042,2019-11-27
8048,120,19,2019-12-28,8048,2019-12-28
8050,72,72,2018-6-8,8050,2019-12-15
8051,263,49,2018-10-22,8051,2018-11-25
8053,405,6,2017-7-14,8053,2018-10-20
8054,153,29,2019-8-7,8054,2019-10-24
8055,435,6,2018-10-16,8055,2019-12-22
8056,317,20,2018-10-28,8056,2019-12-28
8058,261,27,2017-10-6,8058,2019-10-24
8059,352,50,2019-12-20,8059,2019-12-22
8062,150,416,2019-3-24,8062,2019-7-24
8065,425,2,2018-9-16,8065,2018-11-26
8066,324,16,2017-12-28,8066,2019-12-28
8067,190,42,2017-8-23,8067,2017-10-25
8068,248,13,2019-12-22,8068,2019-12-28
8069,124,45,2018-10-25,8069,2018-11-26
8070,281,3,2016-12-27,8070,2018-12-27
8073,349,2,2017-5-25,8073,2019-7-27
8074,238,28,2015-9-28,8074,2017-10-28
8075,336,1,2019-8-28,8075,2019-9-28
8076,354,31,2017-9-24,8076,2017-12-24
8079,230,26,2019-11-20,8079,2019-12-22
8084,213,12,2018-9-25,8084,2019-11-25
8087,19,10,2018-12-14,8087,2019-12-22
8089,228,39,2017-5-25,8089,2017-10-27
8090,142,35,2017-12-19,8090,2019-12-25
8091,33,50,2019-12-10,8091,2019-12-20
8092,314,42,2019-8-27,8092,2019-9-28
8093,389,61,2018-11-25,8093,2019-11-26
8095,248,42,2018-12-26,8095,2019-12-27
8098,55,30,2014-10-15,8098,2014-11-21
8103,74,83,2019-7-25,8103,2019-11-25
8104,245,84,2018-12-21,8104,2019-12-22
8106,137,3,2019-11-18,8106,2019-12-24
8110,300,293,2019-12-25,8110,2019-12-27
8111,188,35,2017-11-22,8111,2018-12-27
8113,256,18,2018-3-28,8113,2018-9-28
8116,474,17,2019-9-27,8116,2019-10-27
8117,24,31,2016-8-18,8117,2018-9-22
8118,250,53,2018-6-18,8118,2018-9-20
8121,156,6,2019-12-28,8121,2019-12-28
8124,46,333,2019-5-25,8124,2019-6-27
8126,374,153,2016-10-17,8126,2018-11-28
8127,407,63,2015-10-26,8127,2016-11-26
8129,152,951,2019-5-10,8129,2019-9-23
8131,451,11,2019-12-28,8131,2019-12-28
8136,306,158,2019-7-20,8136,2019-9-22
8138,456,48,2018-8-19,8138,2018-9-24
8141,354,30,2017-12-16,8141,2019-12-26
8142,409,64,2017-9-24,8142,2018-11-25
8144,204,97,2017-9-24,8144,2019-11-27
8150,353,129,2017-9-15,8150,2017-12-16
8151,450,15,2019-11-27,8151,2019-11-28
8153,50,5,2019-7-15,8153,2019-11-18
8158,362,4,2017-4-21,8158,2017-7-23
8159,370,58,2019-12-16,8159,2019-12-20
8165,434,65,2019-7-3,8165,2019-11-10
8166,332,254,2018-8-15,8166,2019-11-19
8167,258,21,2019-4-28,8167,2019-12-28
8169,54,47,2015-8-26,8169,2019-10-27
8170,474,5,2019-11-18,8170,2019-11-21
8171,190,5,2018-12-27,8171,2019-12-28
8174,414,24,2019-10-19,8174,2019-10-22
8177,149,119,2019-12-28,8177,2019-12-28
8178,67,2,2016-5-27,8178,2016-5-27
8180,383,15,2015-10-16,8180,2017-12-18
8186,58,15,2018-12-24,8186,2018-12-26
8187,368,20,2019-12-28,8187,2019-12-28
8189,365,19,2019-10-26,8189,2019-10-28
8190,264,4,2018-5-15,8190,2019-12-17
8191,239,185,2014-12-16,8191,2015-12-24
8195,423,210,2018-9-24,8195,2018-11-28
8196,253,62,2018-11-27,8196,2018-12-27
8197,402,6,2017-12-17,8197,2019-12-25
8201,234,18,2019-10-26,8201,2019-10-27
8202,141,2,2018-10-28,8202,2018-12-28
8204,56,41,2019-9-28,8204,2019-9-28
8205,412,2,2017-12-26,8205,2017-12-26
8206,394,1,2018-8-25,8206,2018-8-27
8208,490,3,2018-9-26,8208,2019-10-27
8209,417,93,2018-4-7,8209,2018-12-13
8211,466,17,2017-12-17,8211,2019-12-25
8212,272,69,2016-12-15,8212,2019-12-16
8218,435,48,2019-11-28,8218,2019-11-28
8219,146,7,2017-5-19,8219,2019-9-25
8221,96,222,2019-12-13,8221,2019-12-19
8223,367,56,2019-11-18,8223,2019-11-18
8225,144,16,2019-3-27,8225,2019-4-28
8226,241,13,2016-12-7,8226,2018-12-7
8227,476,10,2019-12-15,8227,2019-12-23
8228,11,19,2016-10-25,8228,2019-11-26
8229,360,64,2016-5-12,8229,2017-5-24
8233,372,16,2019-11-28,8233,2019-12-28
8236,259,34,2019-6-28,8236,2019-12-28
8237,461,24,2018-12-6,8237,2019-12-14
8240,213,43,2018-6-19,8240,2019-7-27
8241,273,6,2015-7-28,8241,2015-9-28
8243,328,3,2018-12-26,8243,2018-12-28
8244,107,1,2017-12-16,8244,2018-12-22
8245,7,18,2019-10-26,8245,2019-12-28
8247,90,181,2017-12-13,8247,2019-12-26
8248,413,33,2015-12-12,8248,2018-12-19
8251,467,18,2018-11-21,8251,2019-12-24
8252,281,790,2018-11-26,8252,2018-11-28
8253,237,5,2019-12-26,8253,2019-12-26
8261,35,71,2016-7-19,8261,2017-11-23
8264,44,8,2018-10-8,8264,2018-10-10
8267,374,25,2018-12-24,8267,2019-12-27
8270,140,24,2016-11-12,8270,2018-11-24
8271,332,21,2018-10-14,8271,2019-12-24
8273,64,5,2014-9-28,8273,2019-11-28
8274,414,27,2017-8-28,8274,2019-12-28
8275,428,1,2018-12-27,8275,2019-12-27
8276,479,52,2019-11-28,8276,2019-11-28
8277,287,262,2018-12-27,8277,2019-12-27
8280,37,18,2016-1-13,8280,2019-1-24
8283,450,186,2017-10-28,8283,2018-12-28
8284,356,35,2016-12-19,8284,2016-12-20
8285,26,101,2019-8-18,8285,2019-10-23
8287,425,109,2019-9-27,8287,2019-11-27
8288,421,5,2017-12-25,8288,2017-12-27
8289,265,142,2017-12-27,8289,2018-12-28
8291,266,25,2018-12-28,8291,2019-12-28
8292,231,150,2016-11-27,8292,2018-11-28
8294,305,14,2018-9-24,8294,2019-12-24
8296,324,73,2019-11-12,8296,2019-12-16
8298,366,157,2019-12-24,8298,2019-12-28
8299,373,21,2017-11-22,8299,2019-11-27
8300,390,3,2015-10-26,8300,2019-10-28
8302,90,29,2014-11-18,8302,2017-12-18
8305,120,1,2018-11-28,8305,2019-11-28
8306,177,17,2019-9-21,8306,2019-12-22
8308,437,26,2015-8-26,8308,2019-10-28
8310,462,13,2016-9-28,8310,2019-9-28
8311,283,56,2018-12-28,8311,2019-12-28
8314,148,1,2019-6-28,8314,2019-7-28
8315,494,28,2018-12-27,8315,2019-12-27
8316,250,103,2018-10-5,8316,2019-12-28
8318,343,28,2017-11-27,8318,2019-11-27
8319,65,40,2017-11-27,8319,2017-12-27
8320,405,1,2019-12-24,8320,2019-12-25
8324,465,10,2019-11-28,8324,2019-12-28
8326,107,250,2019-8-28,8326,2019-12-28
8330,197,4,2018-12-27,8330,2019-12-28
8331,73,39,2019-11-28,8331,2019-12-28
8332,5,115,2019-12-25,8332,2019-12-27
8333,170,440,2017-12-27,8333,2018-12-28
8334,35,24,2019-10-22,8334,2019-11-24
8336,421,5,2019-12-21,8336,2019-12-22
8338,295,270,2018-12-19,8338,2018-12-22
8341,135,32,2016-10-28,8341,2018-12-28
8343,309,3,2019-12-15,8343,2019-12-25
8344,347,42,2019-7-20,8344,2019-10-23
8345,376,39,2014-3-27,8345,2019-9-27
8348,387,40,2019-11-27,8348,2019-11-28
8350,252,109,2016-12-17,8350,2018-12-22
8351,419,47,2019-11-27,8351,2019-12-28
8352,334,12,2019-11-4,8352,2019-11-19
8353,390,10,2018-11-27,8353,2018-12-27
8355,421,26,2017-11-27,8355,2019-11-28
8358,216,17,2019-6-18,8358,2019-10-19
8359,388,19,2018-12-9,8359,2019-12-16
8365,149,6,2018-4-23,8365,2019-9-25
8366,120,5,2019-6-24,8366,2019-6-24
8368,91,23,2019-12-28,8368,2019-12-28
8371,257,7,2016-8-17,8371,2019-10-24
8372,409,37,2016-4-25,8372,2017-12-27
8375,371,58,2017-5-26,8375,2019-7-26
8376,456,37,2018-8-24,8376,2018-12-26
8377,246,9,2019-9-25,8377,2019-10-26
8378,78,45,2019-10-13,8378,2019-11-22
8379,498,17,2019-6-21,8379,2019-8-26
8380,460,20,2016-7-27,8380,2017-9-27
8381,103,48,2016-12-26,8381,2016-12-27
8383,489,80,2017-11-26,8383,2019-11-26
8385,210,68,2017-12-11,8385,2019-12-26
8387,449,190,2019-9-24,8387,2019-12-28
8389,309,25,2019-11-21,8389,2019-11-23
8391,44,35,2018-11-27,8391,2018-12-27
8393,277,27,2019-9-28,8393,2019-12-28
8394,301,1,2015-7-17,8394,2016-12-24
8397,418,4,2018-12-3,8397,2019-12-17
8399,46,198,2015-11-27,8399,2015-12-28
8400,44,20,2018-12-27,8400,2018-12-28
8401,436,47,2019-1-16,8401,2019-7-16
8406,1,3,2019-12-22,8406,2019-12-27
8409,40,4,2015-11-28,8409,2015-12-28
8410,76,136,2018-5-25,8410,2018-6-28
8413,274,67,2016-12-28,8413,2016-12-28
8416,81,2,2018-6-28,8416,2019-12-28
8418,386,10,2016-7-24,8418,2017-10-26
8420,216,4,2019-6-25,8420,2019-12-28
8421,318,50,2017-7-8,8421,2018-12-18
8422,190,39,2018-7-28,8422,2019-9-28
8426,459,2,2019-8-26,8426,2019-9-28
8428,402,7,2019-10-23,8428,2019-12-23
8429,406,83,2019-11-25,8429,2019-12-26
8431,305,32,2019-4-22,8431,2019-10-26
8432,473,13,2019-10-20,8432,2019-11-23
8434,465,4,2016-9-16,8434,2017-12-28
8439,233,25,2015-12-26,8439,2017-12-28
8440,302,1,2018-7-26,8440,2019-12-27
8442,222,7,2019-10-6,8442,2019-10-17
8443,132,9,2019-12-7,8443,2019-12-19
8449,56,1,2018-12-18,8449,2019-12-20
8453,247,15,2016-6-28,8453,2018-9-28
8455,202,119,2019-12-18,8455,2019-12-23
8459,185,15,2018-8-28,8459,2019-12-28
8460,10,132,2019-2-21,8460,2019-10-26
8462,242,49,2019-10-6,8462,2019-12-6
8463,231,33,2019-11-21,8463,2019-12-25
8464,370,8,2017-11-19,8464,2018-11-20
8465,114,3,2018-10-19,8465,2018-12-19
8469,270,16,2016-8-28,8469,2016-9-28
8470,74,35,2019-12-20,8470,2019-12-27
8474,356,9,2016-12-11,8474,2017-12-21
8476,318,13,2019-7-27,8476,2019-11-28
8477,111,16,2017-9-25,8477,2019-12-26
8479,292,6,2019-9-28,8479,2019-10-28
8480,330,2,2015-11-25,8480,2019-11-27
8482,475,7,2018-9-20,8482,2019-11-27
8488,81,37,2018-7-26,8488,2019-11-27
8489,430,3,2018-9-23,8489,2019-12-23
8490,205,69,2019-11-12,8490,2019-12-23
8492,391,621,2019-12-20,8492,2019-12-26
8493,190,19,2019-12-25,8493,2019-12-28
8494,15,4,2019-7-27,8494,2019-11-28
8498,160,6,2019-12-22,8498,2019-12-24
8499,395,67,2017-12-23,8499,2017-12-25
8500,471,6,2019-12-9,8500,2019-12-14
8503,103,5,2019-5-24,8503,2019-6-26
8504,292,26,2017-12-24,8504,2017-12-27
8505,377,82,2018-10-25,8505,2019-10-26
8507,306,43,2017-11-11,8507,2017-12-12
8508,239,6,2018-11-20,8508,2019-12-20
8510,366,61,2015-11-13,8510,2016-12-19
8511,393,497,2019-12-15,8511,2019-12-24
8513,328,35,2015-5-15,8513,2016-5-22
8516,497,6,2019-9-20,8516,2019-11-27
8518,245,35,2019-8-23,8518,2019-11-28
8521,185,2,2019-9-26,8521,2019-10-27
8523,387,44,2017-10-22,8523,2018-10-25
8524,441,7,2018-11-23,8524,2018-11-25
8529,217,39,2019-8-27,8529,2019-9-28
8530,4,6,2019-10-28,8530,2019-11-28
8531,292,20,2017-12-18,8531,2019-12-27
8532,38,52,2018-12-27,8532,2018-12-27
8535,493,199,2018-12-16,8535,2019-12-21
8536,239,306,2019-12-15,8536,2019-12-25
8538,178,1,2019-12-22,8538,2019-12-22
8539,132,51,2019-12-18,8539,2019-12-18
8540,80,43,2019-9-24,8540,2019-9-24
8542,413,5,2015-12-20,8542,2017-12-20
8543,15,4,2019-12-28,8543,2019-12-28
8544,467,20,2018-12-19,8544,2019-12-27
8547,293,18,2018-11-28,8547,2018-11-28
8548,141,7,2016-12-20,8548,2016-12-27
8549,102,16,2017-8-21,8549,2018-9-24
8552,34,47,2017-11-16,8552,2018-11-22
8555,333,280,2018-12-28,8555,2018-12-28
8557,361,25,2019-12-23,8557,2019-12-24
8558,180,4,2017-3-28,8558,2018-8-28
8561,400,33,2019-10-20,8561,2019-12-23
8568,370,6,2017-9-23,8568,2019-10-28
8572,134,30,2019-11-27,8572,2019-12-27
8578,318,6,2018-9-26,8578,2019-12-27
8579,287,38,2017-10-25,8579,2017-10-25
8580,104,30,2019-10-24,8580,2019-10-27
8581,400,69,2017-7-26,8581,2019-7-28
8583,388,429,2016-11-19,8583,2017-11-28
8584,109,93,2017-5-26,8584,2019-12-28
8586,372,413,2017-8-23,8586,2017-12-26
8587,373,43,2018-9-26,8587,2019-9-28
8588,203,27,2019-8-25,8588,2019-8-25
8592,260,6,2019-10-28,8592,2019-10-28
8593,211,21,2017-5-27,8593,2019-6-27
8594,219,2,2019-10-28,8594,2019-10-28
8595,98,12,2019-12-28,8595,2019-12-28
8597,167,6,2016-12-20,8597,2017-12-24
8598,485,51,2019-7-25,8598,2019-11-28
8599,366,13,2018-11-17,8599,2019-11-25
8601,475,23,2019-11-18,8601,2019-11-21
8604,196,7,2019-12-3,8604,2019-12-5
8605,9,42,2016-11-25,8605,2019-12-26
8606,497,2,2019-1-24,8606,2019-12-24
8609,421,17,2018-7-25,8609,2019-7-25
8610,142,1,2019-11-9,8610,2019-12-24
8613,127,9,2017-6-8,8613,2018-7-19
8614,464,7,2016-10-27,8614,2018-12-28
8615,248,11,2017-11-28,8615,2018-12-28
8617,102,34,2017-11-20,8617,2019-12-27
8619,320,418,2014-11-26,8619,2014-12-28
8620,336,76,2018-12-17,8620,2018-12-25
8622,73,4,2019-10-23,8622,2019-11-24
8624,10,11,2018-9-25,8624,2018-11-27
8627,173,134,2015-10-25,8627,2016-12-25
8628,266,40,2019-12-20,8628,2019-12-27
8629,414,28,2018-12-24,8629,2019-12-26
8630,451,5,2019-5-27,8630,2019-11-28
8632,2,389,2014-12-27,8632,2016-12-28
8639,274,14,2018-12-14,8639,2019-12-14
8640,456,494,2016-11-26,8640,2016-12-27
8641,256,42,2017-9-28,8641,2017-11-28
8642,1,9,2018-9-23,8642,2018-9-24
8644,459,54,2019-3-23,8644,2019-10-27
8645,115,3,2017-9-17,8645,2017-12-18
8646,55,35,2016-3-27,8646,2019-6-27
8648,485,1,2019-10-25,8648,2019-10-27
8649,57,2,2019-12-15,8649,2019-12-28
8650,239,10,2019-12-26,8650,2019-12-28
8651,107,3,2019-12-12,8651,2019-12-19
8652,217,503,2019-11-21,8652,2019-12-21
8654,451,26,2019-11-27,8654,2019-12-27
8656,84,100,2019-9-28,8656,2019-12-28
8657,263,7,2018-12-12,8657,2018-12-25
8659,312,10,2018-12-18,8659,2018-12-22
8662,496,4,2019-8-27,8662,2019-9-28
8665,253,59,2018-8-11,8665,2018-8-26
8669,170,10,2016-5-25,8669,2017-10-28
8671,298,6,2018-12-16,8671,2019-12-28
8673,419,17,2017-8-16,8673,2018-12-18
8674,217,8,2018-5-16,8674,2018-11-26
8677,31,32,2015-9-13,8677,2015-12-17
8678,224,30,2018-9-26,8678,2019-12-28
8682,49,722,2018-11-10,8682,2019-12-25
8683,361,101,2019-10-22,8683,2019-11-26
8684,429,13,2019-11-27,8684,2019-11-27
8685,219,32,2018-11-23,8685,2018-11-25
8686,115,4,2018-12-27,8686,2018-12-28
8687,334,236,2014-11-13,8687,2014-11-27
8688,465,4,2018-5-26,8688,2018-8-26
8692,238,84,2019-12-10,8692,2019-12-23
8694,429,19,2019-12-15,8694,2019-12-15
8696,198,85,2017-10-26,8696,2017-10-26
8698,398,1,2019-9-25,8698,2019-11-26
8701,352,1,2018-6-25,8701,2019-9-25
8703,14,8,2016-12-27,8703,2016-12-27
8707,258,61,2019-7-19,8707,2019-10-26
8711,334,102,2016-12-17,8711,2017-12-22
8712,231,23,2018-11-25,8712,2018-12-26
8714,170,91,2017-10-20,8714,2018-10-20
8715,243,9,2019-11-16,8715,2019-12-24
8716,157,4,2018-8-27,8716,2019-11-27
8717,25,53,2016-9-6,8717,2017-10-7
